"V1";"V2";"V3";"V4";"V5";"V6";"V7"
"";NA;NA;NA;NA;NA;NA;NA
"currentCombination";1;1;1;1;1;1;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, нет дилера; Браузер, в котором выполнен переход по ссылке, НЕ содержит сессию или автовход
"currentCombination";1;1;1;1;1;2;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, нет дилера; Браузер, в котором выполнен переход по ссылке, содержит сессию или автовход того же пользователя
"currentCombination";1;1;1;1;1;3;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, нет дилера; Браузер, в котором выполнен переход по ссылке, содержит сессию или автовход другого пользователя
"currentCombination";1;1;1;1;2;1;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, тот же дилер; Браузер, в котором выполнен переход по ссылке, НЕ содержит сессию или автовход
"currentCombination";1;1;1;1;2;2;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, тот же дилер; Браузер, в котором выполнен переход по ссылке, содержит сессию или автовход того же пользователя
"currentCombination";1;1;1;1;2;3;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, тот же дилер; Браузер, в котором выполнен переход по ссылке, содержит сессию или автовход другого пользователя
"currentCombination";1;1;1;1;3;1;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, другой дилер; Браузер, в котором выполнен переход по ссылке, НЕ содержит сессию или автовход
"currentCombination";1;1;1;1;3;2;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, другой дилер; Браузер, в котором выполнен переход по ссылке, содержит сессию или автовход того же пользователя
"currentCombination";1;1;1;1;3;3;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, нет дилера; У пользователя, с которым совпал №, другой дилер; Браузер, в котором выполнен переход по ссылке, содержит сессию или автовход другого пользователя
"currentCombination";1;1;1;2;1;1;Указанный дилером емейл совпал с пользователем; Указанный дилером № отсутствует; У пользователя, с которым совпал №, он подтверждён; У пользователя, с которым совпал емейл, тот же дилер; У пользователя, с которым совпал №, нет дилера; Браузер, в котором выполнен переход по ссылке, НЕ содержит сессию или автовход
